Timestamp,Filename,Original Size (KB),Compressed Size (KB),Savings (%),Status
2026-05-13 11:48:24,4sgm-fathers-day-wholesale-bbq-and-outdoor-500x500.webp,21.89,19.74,9.81,Success
2026-05-13 11:48:28,4sgm-fathers-day-wholesale-drinkware-and-tumblers-500x500.webp,17.28,15.29,11.54,Success
2026-05-13 11:49:05,4sgm-fathers-day-wholesale-sports-500x500.webp,20.17,18.06,10.45,Success
2026-05-13 11:49:08,4sgm-fathers-day-wholesale-storage-and-racks-500x500.webp,16.07,14.55,9.47,Success
