Timestamp,Filename,Original Size (KB),Compressed Size (KB),Savings (%),Status
2026-05-12 10:42:30,wholesale-back-to-school-licensed-pencil-pack-500x500.webp,536.46,23.34,95.65,Success
2026-05-12 10:42:35,wholesale-back-to-school-office-supplies-500x500.webp,587.14,28.90,95.08,Success
