Timestamp,Filename,Original Size (KB),Compressed Size (KB),Savings (%),Status
2026-05-12 10:38:32,wholesale-back-to-school-licensed-pencil-pack-500x500.webp,536.46,104.66,80.49,Success
2026-05-12 10:38:48,wholesale-back-to-school-office-supplies-500x500.webp,587.14,127.75,78.24,Success
