Timestamp,Filename,Original Size (KB),Compressed Size (KB),Savings (%),Status
2025-04-15 12:26:29,boon-logo.png,21.12,7.80,63.07,Success
2025-04-15 12:26:29,eveready-logo.png,10.06,7.63,24.23,Success
