Timestamp,Filename,Original Size (KB),Compressed Size (KB),Savings (%),Status
2026-05-12 11:16:17,wholesale-back-to-school-licensed-pencil-pack-500x500.webp,536.46,23.34,95.65,Success
2026-05-12 11:16:30,wholesale-back-to-school-licensed-stationery-supplies.webp,573.48,128.24,77.64,Success
